sample_idx,label,word,language,digit,speaker,trial,original_filename,speaker_gender,speaker_age,speaker_height
3493,13,drei,german,3,7,14,lang-german_speaker-07_trial-14_digit-3.flac,male,56,175
3494,19,neun,german,9,1,18,lang-german_speaker-01_trial-18_digit-9.flac,male,22,195
3495,19,neun,german,9,11,29,lang-german_speaker-11_trial-29_digit-9.flac,female,31,163
3496,16,sechs,german,6,3,18,lang-german_speaker-03_trial-18_digit-6.flac,female,23,174
3497,13,drei,german,3,2,24,lang-german_speaker-02_trial-24_digit-3.flac,female,23,158
3498,8,eight,english,8,7,14,lang-english_speaker-07_trial-14_digit-8.flac,male,56,175
3499,7,seven,english,7,8,15,lang-english_speaker-08_trial-15_digit-7.flac,male,21,182
3500,18,acht,german,8,11,29,lang-german_speaker-11_trial-29_digit-8.flac,female,31,163
3501,9,nine,english,9,6,15,lang-english_speaker-06_trial-15_digit-9.flac,female,35,163
3502,17,sieben,german,7,10,15,lang-german_speaker-10_trial-15_digit-7.flac,female,25,160
3503,4,four,english,4,8,15,lang-english_speaker-08_trial-15_digit-4.flac,male,21,182
3504,18,acht,german,8,0,17,lang-german_speaker-00_trial-17_digit-8.flac,male,24,180
3505,0,zero,english,0,1,19,lang-english_speaker-01_trial-19_digit-0.flac,male,22,195
3506,1,one,english,1,8,16,lang-english_speaker-08_trial-16_digit-1.flac,male,21,182
3507,2,two,english,2,11,17,lang-english_speaker-11_trial-17_digit-2.flac,female,31,163
3508,13,drei,german,3,10,15,lang-german_speaker-10_trial-15_digit-3.flac,female,25,160
3509,7,seven,english,7,6,15,lang-english_speaker-06_trial-15_digit-7.flac,female,35,163
3510,3,three,english,3,10,19,lang-english_speaker-10_trial-19_digit-3.flac,female,25,160
3511,2,two,english,2,0,20,lang-english_speaker-00_trial-20_digit-2.flac,male,24,180
3512,8,eight,english,8,9,16,lang-english_speaker-09_trial-16_digit-8.flac,male,32,183
3513,7,seven,english,7,2,21,lang-english_speaker-02_trial-21_digit-7.flac,female,23,158
3514,2,two,english,2,0,20,lang-english_speaker-00_trial-20_digit-2.flac,male,24,180
3515,1,one,english,1,2,21,lang-english_speaker-02_trial-21_digit-1.flac,female,23,158
3516,13,drei,german,3,8,17,lang-german_speaker-08_trial-17_digit-3.flac,male,21,182
3517,12,zwei,german,2,9,17,lang-german_speaker-09_trial-17_digit-2.flac,male,32,183
3518,6,six,english,6,11,17,lang-english_speaker-11_trial-17_digit-6.flac,female,31,163
3519,12,zwei,german,2,8,17,lang-german_speaker-08_trial-17_digit-2.flac,male,21,182
3520,9,nine,english,9,7,14,lang-english_speaker-07_trial-14_digit-9.flac,male,56,175
3521,6,six,english,6,9,16,lang-english_speaker-09_trial-16_digit-6.flac,male,32,183
3522,16,sechs,german,6,9,17,lang-german_speaker-09_trial-17_digit-6.flac,male,32,183
3523,0,zero,english,0,3,11,lang-english_speaker-03_trial-11_digit-0.flac,female,23,174
3524,16,sechs,german,6,2,24,lang-german_speaker-02_trial-24_digit-6.flac,female,23,158
3525,15,fuenf,german,5,2,24,lang-german_speaker-02_trial-24_digit-5.flac,female,23,158
3526,8,eight,english,8,6,15,lang-english_speaker-06_trial-15_digit-8.flac,female,35,163
3527,19,neun,german,9,3,18,lang-german_speaker-03_trial-18_digit-9.flac,female,23,174
3528,18,acht,german,8,11,29,lang-german_speaker-11_trial-29_digit-8.flac,female,31,163
3529,10,null,german,0,0,18,lang-german_speaker-00_trial-18_digit-0.flac,male,24,180
3530,3,three,english,3,10,19,lang-english_speaker-10_trial-19_digit-3.flac,female,25,160
3531,16,sechs,german,6,10,15,lang-german_speaker-10_trial-15_digit-6.flac,female,25,160
3532,12,zwei,german,2,9,17,lang-german_speaker-09_trial-17_digit-2.flac,male,32,183
3533,4,four,english,4,3,11,lang-english_speaker-03_trial-11_digit-4.flac,female,23,174
3534,1,one,english,1,6,16,lang-english_speaker-06_trial-16_digit-1.flac,female,35,163
3535,12,zwei,german,2,6,6,lang-german_speaker-06_trial-6_digit-2.flac,female,35,163
3536,10,null,german,0,7,15,lang-german_speaker-07_trial-15_digit-0.flac,male,56,175
3537,0,zero,english,0,2,22,lang-english_speaker-02_trial-22_digit-0.flac,female,23,158
3538,19,neun,german,9,7,15,lang-german_speaker-07_trial-15_digit-9.flac,male,56,175
3539,12,zwei,german,2,8,17,lang-german_speaker-08_trial-17_digit-2.flac,male,21,182
3540,4,four,english,4,6,16,lang-english_speaker-06_trial-16_digit-4.flac,female,35,163
3541,17,sieben,german,7,2,24,lang-german_speaker-02_trial-24_digit-7.flac,female,23,158
3542,18,acht,german,8,11,29,lang-german_speaker-11_trial-29_digit-8.flac,female,31,163
3543,19,neun,german,9,7,15,lang-german_speaker-07_trial-15_digit-9.flac,male,56,175
3544,0,zero,english,0,9,17,lang-english_speaker-09_trial-17_digit-0.flac,male,32,183
3545,3,three,english,3,7,14,lang-english_speaker-07_trial-14_digit-3.flac,male,56,175
3546,2,two,english,2,2,22,lang-english_speaker-02_trial-22_digit-2.flac,female,23,158
3547,2,two,english,2,11,17,lang-english_speaker-11_trial-17_digit-2.flac,female,31,163
3548,5,five,english,5,10,19,lang-english_speaker-10_trial-19_digit-5.flac,female,25,160
3549,5,five,english,5,10,19,lang-english_speaker-10_trial-19_digit-5.flac,female,25,160
3550,13,drei,german,3,0,18,lang-german_speaker-00_trial-18_digit-3.flac,male,24,180
3551,7,seven,english,7,9,17,lang-english_speaker-09_trial-17_digit-7.flac,male,32,183
3552,5,five,english,5,2,22,lang-english_speaker-02_trial-22_digit-5.flac,female,23,158
3553,3,three,english,3,10,19,lang-english_speaker-10_trial-19_digit-3.flac,female,25,160
3554,6,six,english,6,9,17,lang-english_speaker-09_trial-17_digit-6.flac,male,32,183
3555,9,nine,english,9,9,17,lang-english_speaker-09_trial-17_digit-9.flac,male,32,183
3556,8,eight,english,8,2,22,lang-english_speaker-02_trial-22_digit-8.flac,female,23,158
3557,0,zero,english,0,7,15,lang-english_speaker-07_trial-15_digit-0.flac,male,56,175
3558,1,one,english,1,9,18,lang-english_speaker-09_trial-18_digit-1.flac,male,32,183
3559,14,vier,german,4,10,15,lang-german_speaker-10_trial-15_digit-4.flac,female,25,160
3560,10,null,german,0,1,19,lang-german_speaker-01_trial-19_digit-0.flac,male,22,195
3561,17,sieben,german,7,6,6,lang-german_speaker-06_trial-6_digit-7.flac,female,35,163
3562,17,sieben,german,7,8,17,lang-german_speaker-08_trial-17_digit-7.flac,male,21,182
3563,17,sieben,german,7,2,24,lang-german_speaker-02_trial-24_digit-7.flac,female,23,158
3564,17,sieben,german,7,7,15,lang-german_speaker-07_trial-15_digit-7.flac,male,56,175
3565,5,five,english,5,8,16,lang-english_speaker-08_trial-16_digit-5.flac,male,21,182
3566,7,seven,english,7,7,15,lang-english_speaker-07_trial-15_digit-7.flac,male,56,175
3567,18,acht,german,8,3,18,lang-german_speaker-03_trial-18_digit-8.flac,female,23,174
3568,10,null,german,0,7,16,lang-german_speaker-07_trial-16_digit-0.flac,male,56,175
3569,15,fuenf,german,5,3,18,lang-german_speaker-03_trial-18_digit-5.flac,female,23,174
3570,18,acht,german,8,3,18,lang-german_speaker-03_trial-18_digit-8.flac,female,23,174
3571,1,one,english,1,11,17,lang-english_speaker-11_trial-17_digit-1.flac,female,31,163
3572,18,acht,german,8,11,29,lang-german_speaker-11_trial-29_digit-8.flac,female,31,163
3573,16,sechs,german,6,0,18,lang-german_speaker-00_trial-18_digit-6.flac,male,24,180
3574,9,nine,english,9,2,22,lang-english_speaker-02_trial-22_digit-9.flac,female,23,158
3575,11,eins,german,1,1,19,lang-german_speaker-01_trial-19_digit-1.flac,male,22,195
3576,5,five,english,5,0,20,lang-english_speaker-00_trial-20_digit-5.flac,male,24,180
3577,2,two,english,2,0,20,lang-english_speaker-00_trial-20_digit-2.flac,male,24,180
3578,14,vier,german,4,9,17,lang-german_speaker-09_trial-17_digit-4.flac,male,32,183
3579,6,six,english,6,8,16,lang-english_speaker-08_trial-16_digit-6.flac,male,21,182
3580,1,one,english,1,0,21,lang-english_speaker-00_trial-21_digit-1.flac,male,24,180
3581,18,acht,german,8,1,19,lang-german_speaker-01_trial-19_digit-8.flac,male,22,195
3582,5,five,english,5,7,15,lang-english_speaker-07_trial-15_digit-5.flac,male,56,175
3583,19,neun,german,9,0,18,lang-german_speaker-00_trial-18_digit-9.flac,male,24,180
3584,18,acht,german,8,1,19,lang-german_speaker-01_trial-19_digit-8.flac,male,22,195
3585,11,eins,german,1,1,19,lang-german_speaker-01_trial-19_digit-1.flac,male,22,195
3586,7,seven,english,7,2,22,lang-english_speaker-02_trial-22_digit-7.flac,female,23,158
3587,17,sieben,german,7,1,19,lang-german_speaker-01_trial-19_digit-7.flac,male,22,195
3588,7,seven,english,7,10,19,lang-english_speaker-10_trial-19_digit-7.flac,female,25,160
3589,18,acht,german,8,10,15,lang-german_speaker-10_trial-15_digit-8.flac,female,25,160
3590,2,two,english,2,10,19,lang-english_speaker-10_trial-19_digit-2.flac,female,25,160
3591,11,eins,german,1,0,19,lang-german_speaker-00_trial-19_digit-1.flac,male,24,180
3592,9,nine,english,9,1,19,lang-english_speaker-01_trial-19_digit-9.flac,male,22,195
3593,15,fuenf,german,5,1,19,lang-german_speaker-01_trial-19_digit-5.flac,male,22,195
3594,4,four,english,4,3,11,lang-english_speaker-03_trial-11_digit-4.flac,female,23,174
3595,12,zwei,german,2,6,6,lang-german_speaker-06_trial-6_digit-2.flac,female,35,163
3596,0,zero,english,0,3,11,lang-english_speaker-03_trial-11_digit-0.flac,female,23,174
3597,18,acht,german,8,11,29,lang-german_speaker-11_trial-29_digit-8.flac,female,31,163
3598,3,three,english,3,10,19,lang-english_speaker-10_trial-19_digit-3.flac,female,25,160
3599,19,neun,german,9,9,17,lang-german_speaker-09_trial-17_digit-9.flac,male,32,183
3600,12,zwei,german,2,1,19,lang-german_speaker-01_trial-19_digit-2.flac,male,22,195
3601,7,seven,english,7,7,15,lang-english_speaker-07_trial-15_digit-7.flac,male,56,175
3602,14,vier,german,4,11,29,lang-german_speaker-11_trial-29_digit-4.flac,female,31,163
3603,16,sechs,german,6,3,18,lang-german_speaker-03_trial-18_digit-6.flac,female,23,174
3604,16,sechs,german,6,8,17,lang-german_speaker-08_trial-17_digit-6.flac,male,21,182
3605,5,five,english,5,10,19,lang-english_speaker-10_trial-19_digit-5.flac,female,25,160
3606,13,drei,german,3,11,29,lang-german_speaker-11_trial-29_digit-3.flac,female,31,163
3607,2,two,english,2,8,16,lang-english_speaker-08_trial-16_digit-2.flac,male,21,182
3608,9,nine,english,9,11,17,lang-english_speaker-11_trial-17_digit-9.flac,female,31,163
3609,17,sieben,german,7,7,16,lang-german_speaker-07_trial-16_digit-7.flac,male,56,175
3610,14,vier,german,4,3,18,lang-german_speaker-03_trial-18_digit-4.flac,female,23,174
3611,1,one,english,1,1,20,lang-english_speaker-01_trial-20_digit-1.flac,male,22,195
3612,3,three,english,3,0,21,lang-english_speaker-00_trial-21_digit-3.flac,male,24,180
3613,7,seven,english,7,8,16,lang-english_speaker-08_trial-16_digit-7.flac,male,21,182
3614,13,drei,german,3,2,24,lang-german_speaker-02_trial-24_digit-3.flac,female,23,158
3615,11,eins,german,1,2,24,lang-german_speaker-02_trial-24_digit-1.flac,female,23,158
3616,15,fuenf,german,5,0,19,lang-german_speaker-00_trial-19_digit-5.flac,male,24,180
3617,17,sieben,german,7,11,29,lang-german_speaker-11_trial-29_digit-7.flac,female,31,163
3618,3,three,english,3,7,15,lang-english_speaker-07_trial-15_digit-3.flac,male,56,175
3619,4,four,english,4,2,22,lang-english_speaker-02_trial-22_digit-4.flac,female,23,158
3620,13,drei,german,3,7,16,lang-german_speaker-07_trial-16_digit-3.flac,male,56,175
3621,2,two,english,2,3,11,lang-english_speaker-03_trial-11_digit-2.flac,female,23,174
3622,11,eins,german,1,0,19,lang-german_speaker-00_trial-19_digit-1.flac,male,24,180
3623,8,eight,english,8,9,18,lang-english_speaker-09_trial-18_digit-8.flac,male,32,183
3624,3,three,english,3,2,22,lang-english_speaker-02_trial-22_digit-3.flac,female,23,158
3625,9,nine,english,9,7,15,lang-english_speaker-07_trial-15_digit-9.flac,male,56,175
3626,13,drei,german,3,11,29,lang-german_speaker-11_trial-29_digit-3.flac,female,31,163
3627,11,eins,german,1,9,18,lang-german_speaker-09_trial-18_digit-1.flac,male,32,183
3628,11,eins,german,1,1,19,lang-german_speaker-01_trial-19_digit-1.flac,male,22,195
3629,14,vier,german,4,11,29,lang-german_speaker-11_trial-29_digit-4.flac,female,31,163
3630,14,vier,german,4,0,19,lang-german_speaker-00_trial-19_digit-4.flac,male,24,180
3631,7,seven,english,7,8,16,lang-english_speaker-08_trial-16_digit-7.flac,male,21,182
3632,6,six,english,6,9,18,lang-english_speaker-09_trial-18_digit-6.flac,male,32,183
3633,11,eins,german,1,0,19,lang-german_speaker-00_trial-19_digit-1.flac,male,24,180
3634,14,vier,german,4,11,29,lang-german_speaker-11_trial-29_digit-4.flac,female,31,163
3635,4,four,english,4,8,16,lang-english_speaker-08_trial-16_digit-4.flac,male,21,182
3636,0,zero,english,0,2,23,lang-english_speaker-02_trial-23_digit-0.flac,female,23,158
3637,1,one,english,1,9,18,lang-english_speaker-09_trial-18_digit-1.flac,male,32,183
3638,7,seven,english,7,0,21,lang-english_speaker-00_trial-21_digit-7.flac,male,24,180
3639,8,eight,english,8,7,15,lang-english_speaker-07_trial-15_digit-8.flac,male,56,175
3640,11,eins,german,1,10,15,lang-german_speaker-10_trial-15_digit-1.flac,female,25,160
3641,11,eins,german,1,3,19,lang-german_speaker-03_trial-19_digit-1.flac,female,23,174
3642,15,fuenf,german,5,2,24,lang-german_speaker-02_trial-24_digit-5.flac,female,23,158
3643,8,eight,english,8,3,11,lang-english_speaker-03_trial-11_digit-8.flac,female,23,174
3644,5,five,english,5,9,18,lang-english_speaker-09_trial-18_digit-5.flac,male,32,183
3645,4,four,english,4,10,19,lang-english_speaker-10_trial-19_digit-4.flac,female,25,160
3646,6,six,english,6,7,15,lang-english_speaker-07_trial-15_digit-6.flac,male,56,175
3647,11,eins,german,1,1,19,lang-german_speaker-01_trial-19_digit-1.flac,male,22,195
3648,0,zero,english,0,2,23,lang-english_speaker-02_trial-23_digit-0.flac,female,23,158
3649,1,one,english,1,7,16,lang-english_speaker-07_trial-16_digit-1.flac,male,56,175
3650,17,sieben,german,7,9,18,lang-german_speaker-09_trial-18_digit-7.flac,male,32,183
3651,6,six,english,6,9,18,lang-english_speaker-09_trial-18_digit-6.flac,male,32,183
3652,10,null,german,0,8,18,lang-german_speaker-08_trial-18_digit-0.flac,male,21,182
3653,5,five,english,5,1,20,lang-english_speaker-01_trial-20_digit-5.flac,male,22,195
3654,12,zwei,german,2,8,18,lang-german_speaker-08_trial-18_digit-2.flac,male,21,182
3655,12,zwei,german,2,11,29,lang-german_speaker-11_trial-29_digit-2.flac,female,31,163
3656,0,zero,english,0,10,20,lang-english_speaker-10_trial-20_digit-0.flac,female,25,160
3657,6,six,english,6,9,18,lang-english_speaker-09_trial-18_digit-6.flac,male,32,183
3658,18,acht,german,8,2,24,lang-german_speaker-02_trial-24_digit-8.flac,female,23,158
3659,14,vier,german,4,1,19,lang-german_speaker-01_trial-19_digit-4.flac,male,22,195
3660,12,zwei,german,2,0,19,lang-german_speaker-00_trial-19_digit-2.flac,male,24,180
3661,14,vier,german,4,11,29,lang-german_speaker-11_trial-29_digit-4.flac,female,31,163
3662,7,seven,english,7,1,20,lang-english_speaker-01_trial-20_digit-7.flac,male,22,195
3663,10,null,german,0,2,25,lang-german_speaker-02_trial-25_digit-0.flac,female,23,158
3664,19,neun,german,9,2,25,lang-german_speaker-02_trial-25_digit-9.flac,female,23,158
3665,15,fuenf,german,5,10,15,lang-german_speaker-10_trial-15_digit-5.flac,female,25,160
3666,9,nine,english,9,11,17,lang-english_speaker-11_trial-17_digit-9.flac,female,31,163
3667,5,five,english,5,10,20,lang-english_speaker-10_trial-20_digit-5.flac,female,25,160
3668,4,four,english,4,2,23,lang-english_speaker-02_trial-23_digit-4.flac,female,23,158
3669,6,six,english,6,2,23,lang-english_speaker-02_trial-23_digit-6.flac,female,23,158
3670,0,zero,english,0,7,16,lang-english_speaker-07_trial-16_digit-0.flac,male,56,175
3671,8,eight,english,8,6,16,lang-english_speaker-06_trial-16_digit-8.flac,female,35,163
3672,18,acht,german,8,11,29,lang-german_speaker-11_trial-29_digit-8.flac,female,31,163
3673,10,null,german,0,1,20,lang-german_speaker-01_trial-20_digit-0.flac,male,22,195
3674,0,zero,english,0,1,21,lang-english_speaker-01_trial-21_digit-0.flac,male,22,195
3675,19,neun,german,9,3,19,lang-german_speaker-03_trial-19_digit-9.flac,female,23,174
3676,14,vier,german,4,8,18,lang-german_speaker-08_trial-18_digit-4.flac,male,21,182
3677,18,acht,german,8,11,29,lang-german_speaker-11_trial-29_digit-8.flac,female,31,163
3678,9,nine,english,9,7,16,lang-english_speaker-07_trial-16_digit-9.flac,male,56,175
3679,19,neun,german,9,10,15,lang-german_speaker-10_trial-15_digit-9.flac,female,25,160
3680,19,neun,german,9,3,19,lang-german_speaker-03_trial-19_digit-9.flac,female,23,174
3681,7,seven,english,7,2,23,lang-english_speaker-02_trial-23_digit-7.flac,female,23,158
3682,11,eins,german,1,2,26,lang-german_speaker-02_trial-26_digit-1.flac,female,23,158
3683,2,two,english,2,9,18,lang-english_speaker-09_trial-18_digit-2.flac,male,32,183
3684,18,acht,german,8,1,20,lang-german_speaker-01_trial-20_digit-8.flac,male,22,195
3685,4,four,english,4,0,21,lang-english_speaker-00_trial-21_digit-4.flac,male,24,180
3686,3,three,english,3,9,18,lang-english_speaker-09_trial-18_digit-3.flac,male,32,183
3687,14,vier,german,4,10,15,lang-german_speaker-10_trial-15_digit-4.flac,female,25,160
3688,11,eins,german,1,9,18,lang-german_speaker-09_trial-18_digit-1.flac,male,32,183
3689,6,six,english,6,6,16,lang-english_speaker-06_trial-16_digit-6.flac,female,35,163
3690,3,three,english,3,8,16,lang-english_speaker-08_trial-16_digit-3.flac,male,21,182
3691,12,zwei,german,2,2,26,lang-german_speaker-02_trial-26_digit-2.flac,female,23,158
3692,17,sieben,german,7,7,16,lang-german_speaker-07_trial-16_digit-7.flac,male,56,175
3693,7,seven,english,7,6,16,lang-english_speaker-06_trial-16_digit-7.flac,female,35,163
3694,12,zwei,german,2,0,19,lang-german_speaker-00_trial-19_digit-2.flac,male,24,180
3695,5,five,english,5,7,16,lang-english_speaker-07_trial-16_digit-5.flac,male,56,175
3696,10,null,german,0,11,30,lang-german_speaker-11_trial-30_digit-0.flac,female,31,163
3697,16,sechs,german,6,0,19,lang-german_speaker-00_trial-19_digit-6.flac,male,24,180
3698,12,zwei,german,2,1,20,lang-german_speaker-01_trial-20_digit-2.flac,male,22,195
3699,17,sieben,german,7,7,16,lang-german_speaker-07_trial-16_digit-7.flac,male,56,175
3700,10,null,german,0,0,19,lang-german_speaker-00_trial-19_digit-0.flac,male,24,180
3701,19,neun,german,9,0,19,lang-german_speaker-00_trial-19_digit-9.flac,male,24,180
3702,16,sechs,german,6,2,26,lang-german_speaker-02_trial-26_digit-6.flac,female,23,158
3703,15,fuenf,german,5,9,18,lang-german_speaker-09_trial-18_digit-5.flac,male,32,183
3704,18,acht,german,8,10,15,lang-german_speaker-10_trial-15_digit-8.flac,female,25,160
3705,0,zero,english,0,9,19,lang-english_speaker-09_trial-19_digit-0.flac,male,32,183
3706,2,two,english,2,11,17,lang-english_speaker-11_trial-17_digit-2.flac,female,31,163
3707,19,neun,german,9,0,19,lang-german_speaker-00_trial-19_digit-9.flac,male,24,180
